stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
U2843S1,"Koleč",50.19671,14.21815,"3","https://pid.cz/zastavkova-tabla?stop=Koleč",1,,2,
U2845S1,"Zadní Třebaň",49.91875,14.20299,"2","https://pid.cz/zastavkova-tabla?stop=Zadní Třebaň",1,,2,
U2846S1,"Karlštejn",49.93200,14.17515,"3","https://pid.cz/zastavkova-tabla?stop=Karlštejn",1,,2,
U2847S1,"Srbsko",49.93695,14.13113,"3","https://pid.cz/zastavkova-tabla?stop=Srbsko",1,,2,
U2848S1,"Beroun",49.95709,14.07671,"4","https://pid.cz/zastavkova-tabla?stop=Beroun",1,,2,
U2849S1,"Králův Dvůr",49.94282,14.04018,"4","https://pid.cz/zastavkova-tabla?stop=Králův Dvůr",1,,2,
U2850S1,"Králův Dvůr-Popovice",49.92850,14.02062,"4","https://pid.cz/zastavkova-tabla?stop=Králův Dvůr-Popovice",1,,1,
U2851S1,"Klínec",49.89687,14.35971,"2","https://pid.cz/zastavkova-tabla?stop=Klínec (vlak)",1,,2,
U2852S1,"Bojanovice",49.86789,14.34518,"2","https://pid.cz/zastavkova-tabla?stop=Bojanovice",1,,2,
U2854S1,"Malá Hraštice",49.80952,14.26901,"4","https://pid.cz/zastavkova-tabla?stop=Malá Hraštice (vlak)",1,,2,
U2855S1,"Mokrovraty",49.79652,14.23642,"5","https://pid.cz/zastavkova-tabla?stop=Mokrovraty (vlak)",1,,2,
U2856S1,"Stará Huť",49.78574,14.19861,"5","https://pid.cz/zastavkova-tabla?stop=Stará Huť",1,,2,
U2857S1,"Davle",49.88775,14.39889,"2","https://pid.cz/zastavkova-tabla?stop=Davle",1,,1,
U2858S1,"Petrov-Chlomek",49.87678,14.41010,"2","https://pid.cz/zastavkova-tabla?stop=Petrov-Chlomek",1,,2,
U2859S1,"Petrov u Prahy",49.87934,14.42885,"2","https://pid.cz/zastavkova-tabla?stop=Petrov u Prahy",1,,2,
U2861S1,"Krhanice",49.84898,14.55324,"4","https://pid.cz/zastavkova-tabla?stop=Krhanice (vlak)",1,,2,
U2862S1,"Chrást nad Sázavou",49.83962,14.57703,"4","https://pid.cz/zastavkova-tabla?stop=Chrást nad Sázavou",1,,2,
U2863S1,"Pecerady",49.83358,14.62596,"4","https://pid.cz/zastavkova-tabla?stop=Pecerady",1,,2,
U2864S1,"Poříčí nad Sázavou-Svárov",49.84167,14.65273,"4","https://pid.cz/zastavkova-tabla?stop=Poříčí nad Sázavou-Svárov",1,,2,
U2865S1,"Poříčí nad Sázavou",49.83752,14.67692,"4","https://pid.cz/zastavkova-tabla?stop=Poříčí nad Sázavou",1,,2,
U2866S1,"Podlešín",50.21822,14.15582,"4","https://pid.cz/zastavkova-tabla?stop=Podlešín (vlak)",1,,2,
U2867S1,"Slaný předměstí",50.22620,14.10218,"4","https://pid.cz/zastavkova-tabla?stop=Slaný předměstí",1,,2,
U2868S1,"Slaný",50.22850,14.07569,"4","https://pid.cz/zastavkova-tabla?stop=Slaný",1,,2,
U2869S1,"Zdice",49.90778,13.97961,"5","https://pid.cz/zastavkova-tabla?stop=Zdice",1,,2,
U2870S1,"Cerhenice",50.07814,15.07865,"5","https://pid.cz/zastavkova-tabla?stop=Cerhenice",1,,2,
U2873S1,"Kolín zast.",50.03088,15.19483,"6","https://pid.cz/zastavkova-tabla?stop=Kolín zastávka",1,,1,
U2874S1,"Kamenné Zboží",50.18898,15.00315,"5","https://pid.cz/zastavkova-tabla?stop=Kamenné Zboží (vlak)",1,,2,
U2875S1,"Velké Zboží",50.16467,15.10087,"6","https://pid.cz/zastavkova-tabla?stop=Velké Zboží",1,,2,
U2877S1,"Libice nad Cidlinou",50.12767,15.18304,"6","https://pid.cz/zastavkova-tabla?stop=Libice nad Cidlinou",1,,2,
U2878S1,"Velký Osek",50.10194,15.19344,"7","https://pid.cz/zastavkova-tabla?stop=Velký Osek",1,,2,
U2879S1,"Veltruby",50.07363,15.20007,"7","https://pid.cz/zastavkova-tabla?stop=Veltruby",1,,2,
U2880S1,"Kolín-Zálabí",50.03724,15.21015,"6","https://pid.cz/zastavkova-tabla?stop=Kolín-Zálabí",1,,2,
U2881S1,"Kladno-Švermov",50.16155,14.11500,"3","https://pid.cz/zastavkova-tabla?stop=Kladno-Švermov",1,,2,
U2882S1,"Kladno-Dubí",50.16340,14.12965,"3","https://pid.cz/zastavkova-tabla?stop=Kladno-Dubí",1,,2,
U2884S1,"Brandýsek",50.18414,14.17306,"4","https://pid.cz/zastavkova-tabla?stop=Brandýsek (vlak)",1,,2,
U2885S1,"Dřetovice",50.18921,14.20145,"3","https://pid.cz/zastavkova-tabla?stop=Dřetovice (vlak)",1,,2,
U2886S1,"Zákolany",50.19977,14.25149,"3","https://pid.cz/zastavkova-tabla?stop=Zákolany (vlak)",1,,2,
U2887S1,"Otvovice",50.21032,14.27024,"3","https://pid.cz/zastavkova-tabla?stop=Otvovice",1,,2,
U2888S1,"Kralupy nad Vltavou-Minice",50.22442,14.29788,"3","https://pid.cz/zastavkova-tabla?stop=Kralupy nad Vltavou-Minice",1,,2,
U2889S1,"Kladno město",50.14193,14.08376,"3","https://pid.cz/zastavkova-tabla?stop=Kladno město",1,,2,
U2890S1,"Běleč",49.90958,14.17828,"3","https://pid.cz/zastavkova-tabla?stop=Běleč",1,,2,
U2892S1,"Bošice",50.01525,15.01535,"5","https://pid.cz/zastavkova-tabla?stop=Bošice",1,,2,
U2894S1,"Brandýs nad Labem zast.",50.18036,14.67804,"2","https://pid.cz/zastavkova-tabla?stop=Brandýs nad Labem zastávka",1,,2,
U2895S1,"Hostomice pod Brdy",49.83146,14.04772,"5","https://pid.cz/zastavkova-tabla?stop=Hostomice pod Brdy",1,,2,
U2896S1,"Chotutice",50.07153,14.99642,"5","https://pid.cz/zastavkova-tabla?stop=Chotutice",1,,2,
U2897S1,"Chroustov",50.06496,14.99730,"5","https://pid.cz/zastavkova-tabla?stop=Chroustov",1,,2,
U2898S1,"Kačice",50.15644,13.99531,"5","https://pid.cz/zastavkova-tabla?stop=Kačice",1,,2,
U2899S1,"Kamenný Most u Kr.n.Vlt.",50.23933,14.20610,"4","https://pid.cz/zastavkova-tabla?stop=Kamenný Most u Kralup n.Vlt.",1,,2,
U2903S1,"Kralupy nad Vltavou předměstí",50.23189,14.28384,"3","https://pid.cz/zastavkova-tabla?stop=Kralupy nad Vltavou předměstí",1,,2,
U2904S1,"Ledečko",49.84737,14.93235,"6","https://pid.cz/zastavkova-tabla?stop=Ledečko",1,,2,
U2905S1,"Liteň",49.90337,14.15611,"3","https://pid.cz/zastavkova-tabla?stop=Liteň",1,,2,
U2906S1,"Lochovice",49.84639,13.97433,"5","https://pid.cz/zastavkova-tabla?stop=Lochovice",1,,2,
U2907S1,"Lštění",49.86387,14.71564,"4","https://pid.cz/zastavkova-tabla?stop=Lštění",1,,2,
U2908S1,"Lužná u Rakovníka",50.14491,13.77030,"6","https://pid.cz/zastavkova-tabla?stop=Lužná u Rakovníka",1,,2,
U2909S1,"Lysá n.L.-Dvorce",50.20027,14.80171,"3","https://pid.cz/zastavkova-tabla?stop=Lysá nad Labem-Dvorce",1,,2,
U2910S1,"Malý Újezd",50.33333,14.52587,"4","https://pid.cz/zastavkova-tabla?stop=Malý Újezd (vlak)",1,,2,
U2911S1,"Mělník",50.35303,14.49239,"4","https://pid.cz/zastavkova-tabla?stop=Mělník",1,,2,
U2913S1,"Neratovice město",50.25686,14.52008,"2","https://pid.cz/zastavkova-tabla?stop=Neratovice město",1,,2,
U2914S1,"Nesvačily",49.87490,14.12875,"4","https://pid.cz/zastavkova-tabla?stop=Nesvačily",1,,2,
U2915S1,"Neuměřice",50.24058,14.21783,"4","https://pid.cz/zastavkova-tabla?stop=Neuměřice (vlak)",1,,2,
U2916S1,"Neumětely",49.85014,14.01200,"5","https://pid.cz/zastavkova-tabla?stop=Neumětely",1,,2,
U2917S1,"Nové Strašecí",50.15199,13.88183,"6","https://pid.cz/zastavkova-tabla?stop=Nové Strašecí",1,,2,
U2918S1,"Olovnice",50.23257,14.24503,"4","https://pid.cz/zastavkova-tabla?stop=Olovnice (vlak)",1,,2,
U2919S1,"Olovnice zast.",50.24665,14.25382,"4","https://pid.cz/zastavkova-tabla?stop=Olovnice zastávka",1,,2,
U2920S1,"Osov",49.83631,14.08162,"4","https://pid.cz/zastavkova-tabla?stop=Osov",1,,2,
U2921S1,"Otradovice",50.20610,14.74600,"3","https://pid.cz/zastavkova-tabla?stop=Otradovice",1,,2,
U2922S1,"Ovčáry",50.25368,14.61441,"4","https://pid.cz/zastavkova-tabla?stop=Ovčáry (vlak)",1,,2,
U2923S1,"Plaňany",50.04945,15.01617,"5","https://pid.cz/zastavkova-tabla?stop=Plaňany",1,,2,
U2924S1,"Plaňany zast.",50.04562,15.02397,"5","https://pid.cz/zastavkova-tabla?stop=Plaňany zastávka",1,,2,
U2925S1,"Radim",50.07334,15.00736,"5","https://pid.cz/zastavkova-tabla?stop=Radim",1,,2,
U2926S1,"Rakovník",50.09907,13.73599,"7","https://pid.cz/zastavkova-tabla?stop=Rakovník",1,,2,
U2927S1,"Rakovník zast.",50.10573,13.74971,"7","https://pid.cz/zastavkova-tabla?stop=Rakovník zastávka",1,,2,
U2928S1,"Rynholec",50.13862,13.92605,"6","https://pid.cz/zastavkova-tabla?stop=Rynholec",1,,2,
U2929S1,"Řevničov",50.14904,13.83301,"6","https://pid.cz/zastavkova-tabla?stop=Řevničov",1,,2,
U2930S1,"Samopše",49.86066,14.91627,"6","https://pid.cz/zastavkova-tabla?stop=Samopše",1,,2,
U2931S1,"Sázava zast.",49.86930,14.89382,"5","https://pid.cz/zastavkova-tabla?stop=Sázava zastávka",1,,2,
U2932S1,"Skuhrov pod Brdy",49.88874,14.14802,"4","https://pid.cz/zastavkova-tabla?stop=Skuhrov pod Brdy",1,,2,
U2933S1,"Stochov",50.14124,13.96539,"5","https://pid.cz/zastavkova-tabla?stop=Stochov",1,,2,
U2935S1,"Velká Bučina",50.26722,14.24004,"4","https://pid.cz/zastavkova-tabla?stop=Velká Bučina",1,,2,
U2936S1,"Velvary",50.28224,14.24331,"4","https://pid.cz/zastavkova-tabla?stop=Velvary",1,,2,
U2937S1,"Vižina",49.85465,14.09995,"4","https://pid.cz/zastavkova-tabla?stop=Vižina",1,,2,
U2938S1,"Vrbčany",50.05475,15.00029,"5","https://pid.cz/zastavkova-tabla?stop=Vrbčany (vlak)",1,,2,
U2939S1,"Všeradice",49.86752,14.10740,"4","https://pid.cz/zastavkova-tabla?stop=Všeradice",1,,2,
U2940S1,"Zalešany",50.03493,15.00838,"5","https://pid.cz/zastavkova-tabla?stop=Zalešany",1,,2,
U2942S1,"Zeměchy",50.23333,14.26687,"3","https://pid.cz/zastavkova-tabla?stop=Zeměchy",1,,2,
U2943S1,"Zlenice",49.87937,14.73323,"4","https://pid.cz/zastavkova-tabla?stop=Zlenice",1,,2,
U2944S1,"Zvoleněves",50.23078,14.18418,"4","https://pid.cz/zastavkova-tabla?stop=Zvoleněves (vlak)",1,,2,
U2945S1,"Žabonosy",50.03968,15.02427,"5","https://pid.cz/zastavkova-tabla?stop=Žabonosy (vlak)",1,,2,
U2946S1,"Radouš",49.83829,14.01754,"5","https://pid.cz/zastavkova-tabla?stop=Radouš",1,,2,
U2947S1,"Hvězdonice",49.87251,14.77133,"4","https://pid.cz/zastavkova-tabla?stop=Hvězdonice",1,,2,
U2973S1,"Nymburk hl.n.",50.19333,15.04572,"5","https://pid.cz/zastavkova-tabla?stop=Nymburk hl.n.",1,,2,
U2975S1,"Byšice",50.30574,14.60383,"4","https://pid.cz/zastavkova-tabla?stop=Byšice (vlak)",1,,2,
U2976S1,"Kojovice",50.30723,14.65640,"5","https://pid.cz/zastavkova-tabla?stop=Kojovice",1,,2,
U2977S1,"Košátky",50.31712,14.67042,"5","https://pid.cz/zastavkova-tabla?stop=Košátky",1,,2,
U2978S1,"Kropáčova Vrutice",50.32354,14.70133,"5","https://pid.cz/zastavkova-tabla?stop=Kropáčova Vrutice",1,,2,
U2979S1,"Zdětín u Chotětova",50.31546,14.78613,"6","https://pid.cz/zastavkova-tabla?stop=Zdětín u Chotětova",1,,2,
U2984S1,"Chotětov",50.33966,14.81021,"6","https://pid.cz/zastavkova-tabla?stop=Chotětov",1,,2,
U2985S1,"Krnsko",50.37666,14.86921,"7","https://pid.cz/zastavkova-tabla?stop=Krnsko",1,,2,
U2986S1,"Mladá Boleslav hl.n.",50.40749,14.88701,"7","https://pid.cz/zastavkova-tabla?stop=Mladá Boleslav hl.n.",1,,2,
U2987S1,"Mladá Boleslav město",50.41922,14.91594,"7","https://pid.cz/zastavkova-tabla?stop=Mladá Boleslav město",1,,2,
U2988S1,"Cítov",50.36639,14.41878,"5","https://pid.cz/zastavkova-tabla?stop=Cítov (vlak)",1,,1,
U2989S1,"Dolní Beřkovice",50.38982,14.43572,"5","https://pid.cz/zastavkova-tabla?stop=Dolní Beřkovice (vlak)",1,,2,
U2990S1,"Horní Počaply",50.42278,14.38636,"5","https://pid.cz/zastavkova-tabla?stop=Horní Počaply (vlak)",1,,1,
U2991S1,"Hněvice",50.45334,14.36125,"6","https://pid.cz/zastavkova-tabla?stop=Hněvice",1,,2,
U3057S1,"Voděrady",50.33667,14.94719,"6","https://pid.cz/zastavkova-tabla?stop=Voděrady",1,,2,
U3097S1,"Kladno-Ostrovec",50.14753,14.08694,"3","https://pid.cz/zastavkova-tabla?stop=Kladno-Ostrovec",1,,2,
U3178S1,"Všejany",50.25699,14.95794,"5","https://pid.cz/zastavkova-tabla?stop=Všejany (vlak)",1,,2,
U3266S1,"Štětí",50.45653,14.39384,"6","https://pid.cz/zastavkova-tabla?stop=Štětí",1,,2,
U3267S1,"Lužec nad Vltavou",50.32135,14.40470,"5","https://pid.cz/zastavkova-tabla?stop=Lužec nad Vltavou",1,,2,
U3268S1,"Stašov",49.88561,13.95873,"5","https://pid.cz/zastavkova-tabla?stop=Stašov",1,,2,
U3269S1,"Praskolesy",49.86877,13.92935,"6","https://pid.cz/zastavkova-tabla?stop=Praskolesy",1,,1,
U3270S1,"Hořovice",49.84331,13.89904,"6","https://pid.cz/zastavkova-tabla?stop=Hořovice",1,,1,
U3271S1,"Hýskov",49.98888,14.04463,"4","https://pid.cz/zastavkova-tabla?stop=Hýskov",1,,2,
U3272S1,"Nižbor",50.00334,13.99844,"4","https://pid.cz/zastavkova-tabla?stop=Nižbor",1,,2,
U3273S1,"Žloukovice",50.01602,13.95589,"5","https://pid.cz/zastavkova-tabla?stop=Žloukovice",1,,2,
U3274S1,"Račice nad Berounkou",50.02482,13.92338,"5","https://pid.cz/zastavkova-tabla?stop=Račice nad Berounkou",1,,2,
U3275S1,"Zbečno",50.03577,13.91821,"5","https://pid.cz/zastavkova-tabla?stop=Zbečno",1,,2,
U3276S1,"Újezd nad Zbečnem",50.04560,13.89250,"5","https://pid.cz/zastavkova-tabla?stop=Újezd nad Zbečnem",1,,2,
U3277S1,"Roztoky u Křivoklátu",50.02357,13.87402,"6","https://pid.cz/zastavkova-tabla?stop=Roztoky u Křivoklátu",1,,2,
U3278S1,"Křivoklát",50.03825,13.86880,"6","https://pid.cz/zastavkova-tabla?stop=Křivoklát",1,,2,
U3279S1,"Městečko u Křivoklátu",50.05022,13.85720,"6","https://pid.cz/zastavkova-tabla?stop=Městečko u Křivoklátu",1,,2,
U3280S1,"Pustověty",50.05503,13.81696,"7","https://pid.cz/zastavkova-tabla?stop=Pustověty",1,,2,
U3281S1,"Lašovice",50.06546,13.79992,"7","https://pid.cz/zastavkova-tabla?stop=Lašovice",1,,2,
U3282S1,"Chlum u Rakovníka",50.07613,13.77732,"7","https://pid.cz/zastavkova-tabla?stop=Chlum u Rakovníka",1,,2,
U3283S1,"Libomyšl",49.87558,13.99192,"5","https://pid.cz/zastavkova-tabla?stop=Libomyšl",1,,2,
U3284S1,"Rejkovice",49.80898,13.97053,"6","https://pid.cz/zastavkova-tabla?stop=Rejkovice",1,,2,
U3285S1,"Jince",49.78221,13.98730,"6","https://pid.cz/zastavkova-tabla?stop=Jince",1,,2,
U3286S1,"Bratkovice",49.73869,14.00298,"6","https://pid.cz/zastavkova-tabla?stop=Bratkovice",1,,2,
U3287S1,"Příbram",49.68891,14.00323,"7","https://pid.cz/zastavkova-tabla?stop=Příbram",1,,2,
U3317S1,"Liběchov",50.41448,14.43569,"5","https://pid.cz/zastavkova-tabla?stop=Liběchov (vlak)",1,,2,
U3325S1,"Velký Borek",50.34671,14.51549,"4","https://pid.cz/zastavkova-tabla?stop=Velký Borek (vlak)",1,,2,
U4103S1,"Dobrovíz-Amazon",50.10747,14.21405,"1","https://pid.cz/zastavkova-tabla?stop=Dobrovíz-Amazon",1,,1,
U4139S1,"Hostivice-Sadová",50.07511,14.26678,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice-Sadová",1,,1,
U4140S1,"Hostivice-U hřbitova",50.08387,14.23046,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice-U hřbitova",1,,1,
U4141S1,"Chýně",50.05896,14.21196,"1","https://pid.cz/zastavkova-tabla?stop=Chýně (vlak)",1,,1,
U4142S1,"Jinočany",50.02899,14.26274,"1","https://pid.cz/zastavkova-tabla?stop=Jinočany",1,,1,
U4143S1,"Rudná zastávka",50.03520,14.23570,"1","https://pid.cz/zastavkova-tabla?stop=Rudná zastávka",1,,1,
U4146S1,"Chocerady",49.87002,14.80617,"4","https://pid.cz/zastavkova-tabla?stop=Chocerady (vlak)",1,,2,
U4147S1,"Chvatěruby",50.23993,14.33773,"3","https://pid.cz/zastavkova-tabla?stop=Chvatěruby (vlak)",1,,2,
U4148S1,"Kouřim",50.00565,14.98779,"5","https://pid.cz/zastavkova-tabla?stop=Kouřim (vlak)",1,,2,
U4149S1,"Polerady nad Labem",50.20480,14.60997,"2","https://pid.cz/zastavkova-tabla?stop=Polerady nad Labem",1,,2,
U4150S1,"Netřeba",50.26008,14.42229,"3","https://pid.cz/zastavkova-tabla?stop=Netřeba",1,,2,
U4151S1,"Samechov",49.88613,14.83516,"4","https://pid.cz/zastavkova-tabla?stop=Samechov",1,,2,
U4152S1,"Lázně Toušeň",50.16862,14.71145,"2","https://pid.cz/zastavkova-tabla?stop=Lázně Toušeň (vlak)",1,,2,
U4154S1,"Chlumín",50.26723,14.45640,"2","https://pid.cz/zastavkova-tabla?stop=Chlumín (vlak)",1,,2,
U4155S1,"Plužiny",49.87859,14.87541,"5","https://pid.cz/zastavkova-tabla?stop=Plužiny",1,,2,
U4160S1,"Veleliby",50.21458,15.02353,"5","https://pid.cz/zastavkova-tabla?stop=Veleliby",1,,2,
U4161S1,"Jíkev",50.23915,15.05182,"6","https://pid.cz/zastavkova-tabla?stop=Jíkev",1,,2,
U4162S1,"Oskořínek",50.24167,15.08601,"6","https://pid.cz/zastavkova-tabla?stop=Oskořínek",1,,2,
U4163S1,"Křinec",50.26605,15.14359,"7","https://pid.cz/zastavkova-tabla?stop=Křinec",1,,2,
U4184S1,"Čachovice",50.27249,14.94901,"5","https://pid.cz/zastavkova-tabla?stop=Čachovice (vlak)",1,,2,
U4185S1,"Chýně jih",50.05151,14.22122,"1","https://pid.cz/zastavkova-tabla?stop=Chýně jih",1,,1,
U4273S1,"Beroun-Závodí",49.96642,14.08472,"4","https://pid.cz/zastavkova-tabla?stop=Beroun-Závodí",1,,1,
U4330S1,"Zlonice",50.28500,14.07817,"5","https://pid.cz/zastavkova-tabla?stop=Zlonice",1,,2,
U4349S1,"Mělnická Vrutice",50.34435,14.54659,"4","https://pid.cz/zastavkova-tabla?stop=Mělnická Vrutice",1,,2,
U4350S1,"Hleďsebe",50.36369,14.56249,"4","https://pid.cz/zastavkova-tabla?stop=Hleďsebe",1,,2,
U4351S1,"Lhotka u Mělníka zast.",50.37332,14.55099,"4","https://pid.cz/zastavkova-tabla?stop=Lhotka u Mělníka zastávka",1,,2,
U4352S1,"Lhotka u Mělníka",50.38196,14.54185,"4","https://pid.cz/zastavkova-tabla?stop=Lhotka u Mělníka",1,,2,
U4353S1,"Nebužely",50.38619,14.58969,"5","https://pid.cz/zastavkova-tabla?stop=Nebužely",1,,2,
U4354S1,"Živonín",50.39398,14.61310,"5","https://pid.cz/zastavkova-tabla?stop=Živonín",1,,2,
U4355S1,"Kanina",50.41568,14.61487,"5","https://pid.cz/zastavkova-tabla?stop=Kanina (vlak)",1,,2,
U4356S1,"Mšeno",50.43573,14.64086,"6","https://pid.cz/zastavkova-tabla?stop=Mšeno (vlak)",1,,2,
U4429S1,"Horní Beřkovice",50.35719,14.35521,"5","https://pid.cz/zastavkova-tabla?stop=Horní Beřkovice (vlak)",1,,2,
U4430S1,"Kostomlaty pod Řípem",50.38037,14.33035,"6","https://pid.cz/zastavkova-tabla?stop=Kostomlaty pod Řípem",1,,2,
U4432S1,"Ctiněves",50.37837,14.30642,"5","https://pid.cz/zastavkova-tabla?stop=Ctiněves",1,,2,
U4433S1,"Straškov",50.36181,14.24225,"5","https://pid.cz/zastavkova-tabla?stop=Straškov",1,,2,
U4434S1,"Bříza obec",50.36357,14.21856,"5","https://pid.cz/zastavkova-tabla?stop=Bříza obec",1,,2,
U4555S1,"Bystřice u Benešova",49.74172,14.66649,"6","https://pid.cz/zastavkova-tabla?stop=Bystřice u Benešova",1,,2,
U4575S1,"Dobrovice",50.35509,14.94022,"6","https://pid.cz/zastavkova-tabla?stop=Dobrovice",1,,2,
U4576S1,"Nepřevázka",50.37434,14.91098,"7","https://pid.cz/zastavkova-tabla?stop=Nepřevázka",1,,2,
U4577S1,"Luštěnice",50.32120,14.94457,"6","https://pid.cz/zastavkova-tabla?stop=Luštěnice",1,,2,
U4593S1,"Kladno-Vrapice",50.16625,14.15395,"3","https://pid.cz/zastavkova-tabla?stop=Kladno-Vrapice",1,,2,
U4608S1,"Roudnice nad Labem",50.42650,14.26473,"7","https://pid.cz/zastavkova-tabla?stop=Roudnice nad Labem",1,,2,
U4609S1,"Dobříň",50.43724,14.29640,"7","https://pid.cz/zastavkova-tabla?stop=Dobříň",1,,2,
U4610S1,"Záluží",50.45682,14.32549,"6","https://pid.cz/zastavkova-tabla?stop=Záluží",1,,2,
U4611S1,"Roudnice n.L.-Bezděkov",50.42860,14.28209,"7","https://pid.cz/zastavkova-tabla?stop=Roudnice n.L.-Bezděkov",1,,2,
U4612S1,"Roudnice n.L. město",50.42165,14.25869,"7","https://pid.cz/zastavkova-tabla?stop=Roudnice n.L. město",1,,2,
U4613S1,"Roudnice n.L.-Hracholusky",50.41696,14.25306,"7","https://pid.cz/zastavkova-tabla?stop=Roudnice n.L.-Hracholusky",1,,2,
U4614S1,"Kleneč",50.39420,14.24685,"6","https://pid.cz/zastavkova-tabla?stop=Kleneč",1,,2,
U4615S1,"Vražkov",50.36753,14.26409,"5","https://pid.cz/zastavkova-tabla?stop=Vražkov",1,,2,
U4616S1,"Cerhovice",49.83633,13.83709,"7","https://pid.cz/zastavkova-tabla?stop=Cerhovice",1,,2,
U4617S1,"Kařez",49.82256,13.77906,"7","https://pid.cz/zastavkova-tabla?stop=Kařez",1,,2,
U4622S1,"Svídnice",50.26847,15.19277,"7","https://pid.cz/zastavkova-tabla?stop=Svídnice",1,,2,
U4623S1,"Dymokury",50.25590,15.21550,"7","https://pid.cz/zastavkova-tabla?stop=Dymokury",1,,2,
U4765S1,"Rakovník západ",50.10175,13.71389,"7","https://pid.cz/zastavkova-tabla?stop=Rakovník západ",1,,2,
U4869S1,"Královice u Zlonic",50.25974,14.06802,"5","https://pid.cz/zastavkova-tabla?stop=Královice u Zlonic",1,,2,
U4870S1,"Páleček",50.29095,14.02973,"5","https://pid.cz/zastavkova-tabla?stop=Páleček",1,,2,
U4871S1,"Klobuky v Čechách",50.29822,13.99661,"5","https://pid.cz/zastavkova-tabla?stop=Klobuky v Čechách",1,,2,
U4872S1,"Vrbičany",50.30965,14.00074,"5","https://pid.cz/zastavkova-tabla?stop=Vrbičany",1,,2,
U4873S1,"Peruc",50.33592,13.95887,"7","https://pid.cz/zastavkova-tabla?stop=Peruc",1,,2,
U4874S1,"Telce",50.31186,13.97187,"6","https://pid.cz/zastavkova-tabla?stop=Telce",1,,2,
U4875S1,"Vrbno nad Lesy",50.32729,13.90592,"6","https://pid.cz/zastavkova-tabla?stop=Vrbno nad Lesy",1,,2,
U4876S1,"Chlumčany u Loun",50.34435,13.84560,"7","https://pid.cz/zastavkova-tabla?stop=Chlumčany u Loun",1,,2,
U4877S1,"Louny",50.36132,13.82319,"7","https://pid.cz/zastavkova-tabla?stop=Louny",1,,2,
U4878S1,"Zlonice zastávka",50.28250,14.09326,"5","https://pid.cz/zastavkova-tabla?stop=Zlonice zastávka",1,,2,
U4879S1,"Tmáň",50.28557,14.12374,"5","https://pid.cz/zastavkova-tabla?stop=Tmáň",1,,2,
U4880S1,"Kmetiněves",50.30543,14.16128,"5","https://pid.cz/zastavkova-tabla?stop=Kmetiněves",1,,2,
U4881S1,"Černuc",50.31142,14.20323,"5","https://pid.cz/zastavkova-tabla?stop=Černuc",1,,2,
U4882S1,"Loucká",50.33036,14.21956,"5","https://pid.cz/zastavkova-tabla?stop=Loucká",1,,2,
U4884S1,"Tomice",49.69838,14.65225,"6","https://pid.cz/zastavkova-tabla?stop=Tomice",1,,1,
U4885S1,"Olbramovice",49.66738,14.62434,"7","https://pid.cz/zastavkova-tabla?stop=Olbramovice",1,,2,
U9343S1,"Louny střed",50.35356,13.80590,"7","https://pid.cz/zastavkova-tabla?stop=Louny střed",1,,2,
U9344S1,"Louny město",50.35026,13.79636,"7","https://pid.cz/zastavkova-tabla?stop=Louny město",1,,2,
U9349S1,"Mladá Boleslav-Debř",50.44810,14.88737,"7","https://pid.cz/zastavkova-tabla?stop=Mladá Boleslav-Debř",1,,2,
U9351S1,"Skramouš",50.44322,14.66449,"6","https://pid.cz/zastavkova-tabla?stop=Skramouš",1,,2,
U9352S1,"Vrátno",50.44311,14.68680,"6","https://pid.cz/zastavkova-tabla?stop=Vrátno",1,,2,
U9353S1,"Trnová",50.44448,14.71861,"6","https://pid.cz/zastavkova-tabla?stop=Trnová (Mladá Boleslav)",1,,2,
U9354S1,"Sudoměř u Ml.Boleslavi",50.43796,14.74488,"6","https://pid.cz/zastavkova-tabla?stop=Sudoměř u Ml.Boleslavi",1,,2,
U9355S1,"Skalsko",50.43214,14.75535,"6","https://pid.cz/zastavkova-tabla?stop=Skalsko",1,,2,
U9356S1,"Katusice",50.44303,14.77723,"6","https://pid.cz/zastavkova-tabla?stop=Katusice",1,,2,
U9357S1,"Líny",50.44623,14.81053,"7","https://pid.cz/zastavkova-tabla?stop=Líny",1,,2,
U9358S1,"Bukovno",50.44359,14.83335,"7","https://pid.cz/zastavkova-tabla?stop=Bukovno",1,,2,
U9359S1,"Řepov",50.40684,14.95591,"7","https://pid.cz/zastavkova-tabla?stop=Řepov",1,,2,
